pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
REACTOME_FATTY_ACID_METABOLISM,0.011739949674471126,0.26468250175171265,0.3807304007227924,-0.30918158485613384,-1.4405434470089193,132,,Enriched in ΔHC,Reactome Fatty Acid Metabolism,
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.012199241306543238,0.26892549724646425,0.3807304007227924,0.3025960612360735,1.3798027575619956,146,,Enriched in ΔSX,Reactome Regulation Of Expression Of Slits And Robos,
REACTOME_ION_CHANNEL_TRANSPORT,0.013421556961639958,0.28943879360754,0.3807304007227924,-0.3305396894544259,-1.495681521496605,110,,Enriched in ΔHC,Reactome Ion Channel Transport,
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.014966387226782625,0.3093053360201743,0.3807304007227924,-0.39730184165685833,-1.5589251773576376,54,,Enriched in ΔHC,Reactome Peroxisomal Protein Import,
REACTOME_PROGRAMMED_CELL_DEATH,0.014703918622934051,0.3093053360201743,0.3807304007227924,0.2951518642447363,1.3923372072348652,184,,Enriched in ΔSX,Reactome Programmed Cell Death,
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,0.015867590921571327,0.32123775906528074,0.35248785758361917,-0.5514535457265031,-1.713573234570313,20,,Enriched in ΔHC,Reactome Class I Peroxisomal Membrane Protein Import,
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.016944563920702694,0.33618014818674147,0.35248785758361917,0.39915380071142875,1.5463264450694016,58,,Enriched in ΔSX,Reactome Rho Gtpases Activate Pkns,
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,0.018070623321756445,0.34363526988462867,0.35248785758361917,0.3964316781787723,1.4700522864927976,47,,Enriched in ΔSX,Reactome Defective Cftr Causes Cystic Fibrosis,
REACTOME_DNA_METHYLATION,0.019398765235422586,0.34363526988462867,0.35248785758361917,0.44572542574067864,1.544014882207139,33,,Enriched in ΔSX,Reactome Dna Methylation,
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,0.018842656919177907,0.34363526988462867,0.35248785758361917,0.4910653842296218,1.5395346066544833,23,,Enriched in ΔSX,Reactome Downregulation Of Erbb2 Signaling,
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.019290794371403533,0.34363526988462867,0.35248785758361917,0.3928329147771715,1.497657090238428,53,,Enriched in ΔSX,Reactome Intrinsic Pathway For Apoptosis,
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.018180552562873493,0.34363526988462867,0.35248785758361917,0.2555719687422573,1.284791991853491,279,,Enriched in ΔSX,Reactome Processing Of Capped Intron Containing Pre Mrna,
REACTOME_SIGNALING_BY_WNT,0.019282163340006275,0.34363526988462867,0.35248785758361917,0.27239090357381984,1.3424039695720285,234,,Enriched in ΔSX,Reactome Signaling By Wnt,
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,0.020325617554615597,0.3537370634066434,0.35248785758361917,0.4370042306294664,1.5584779755440215,37,,Enriched in ΔSX,Reactome Chromatin Modifications During The Maternal To Zygotic Transition Mzt,
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.02084016560221131,0.356438694437821,0.35248785758361917,0.39336544894332864,1.444626159725354,45,,Enriched in ΔSX,Reactome Regulation Of Runx3 Expression And Activity,
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.021233720092985058,0.35701441241086745,0.35248785758361917,0.38744920914884495,1.477131964662855,53,,Enriched in ΔSX,Reactome Regulation Of Ras By Gaps,
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.021817813274837578,0.36072117947731464,0.35248785758361917,-0.3848811704588573,-1.525420777939481,59,,Enriched in ΔHC,Reactome Synthesis Of Substrates In N Glycan Biosythesis,
REACTOME_ELASTIC_FIBRE_FORMATION,0.022297270253244492,0.36260478838063176,0.35248785758361917,0.49710326462574184,1.5701800647839033,24,,Enriched in ΔSX,Reactome Elastic Fibre Formation,
REACTOME_DEGRADATION_OF_DVL,0.023070295180944538,0.3691247228951126,0.35248785758361917,0.4072751076238712,1.4825471067106095,43,,Enriched in ΔSX,Reactome Degradation Of Dvl,
REACTOME_LEISHMANIA_INFECTION,0.023690226337438246,0.37302705597998,0.35248785758361917,0.279039085786247,1.3292718914510506,197,,Enriched in ΔSX,Reactome Leishmania Infection,
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,0.02411701551353678,0.37381374045982013,0.35248785758361917,0.33224140822382625,1.4102975717591328,91,,Enriched in ΔSX,Reactome Eukaryotic Translation Elongation,
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,0.02551106265304758,0.38933806387420306,0.35248785758361917,0.4162420882920745,1.4893798495154207,41,,Enriched in ΔSX,Reactome Vif Mediated Degradation Of Apobec3g,
REACTOME_HCMV_LATE_EVENTS,0.027091009985489314,0.4071860894788697,0.35248785758361917,0.32872124862191987,1.3649268243517634,79,,Enriched in ΔSX,Reactome Hcmv Late Events,
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.028172757669364043,0.41712500907476313,0.35248785758361917,0.4269112922365604,1.491985872433287,34,,Enriched in ΔSX,Reactome Activated Pkn1 Stimulates Transcription Of Ar Androgen Receptor Regulated Genes Klk2 And Klk3,
REACTOME_PCP_CE_PATHWAY,0.02996148356193052,0.4370851719622805,0.35248785758361917,0.345759827912737,1.4108756488526828,71,,Enriched in ΔSX,Reactome Pcp Ce Pathway,
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,0.0314033878199535,0.4514805901071575,0.3217759180753611,0.4203081608595829,1.498935172086422,37,,Enriched in ΔSX,Reactome Regulation Of Ornithine Decarboxylase Odc,
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.031900220324956985,0.4520716937479618,0.3217759180753611,0.3904519981967411,1.441466058639527,46,,Enriched in ΔSX,Reactome Hedgehog Ligand Biogenesis,
REACTOME_APOPTOSIS,0.03263563293778745,0.4559795475251429,0.3217759180753611,0.29149308875591096,1.3379592589930784,153,,Enriched in ΔSX,Reactome Apoptosis,
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.03512776503626934,0.47735264268464633,0.3217759180753611,0.40813490218372156,1.4547275445610721,38,,Enriched in ΔSX,Reactome Heparan Sulfate Heparin Hs Gag Metabolism,
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.034745515893626594,0.47735264268464633,0.3217759180753611,-0.43095479738200204,-1.5077810542054193,32,,Enriched in ΔHC,Reactome O Linked Glycosylation Of Mucins,
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,0.0370911798464597,0.4897236605387523,0.3217759180753611,0.4032132816445373,1.454497590960729,42,,Enriched in ΔSX,Reactome Prc2 Methylates Histones And Dna,
REACTOME_PROTEIN_LOCALIZATION,0.03686549982116564,0.4897236605387523,0.3217759180753611,-0.28699631131455194,-1.355279601504381,154,,Enriched in ΔHC,Reactome Protein Localization,
REACTOME_RHOC_GTPASE_CYCLE,0.03751915141224312,0.4897236605387523,0.3217759180753611,0.3422032453444015,1.387089105037354,69,,Enriched in ΔSX,Reactome Rhoc Gtpase Cycle,
REACTOME_BIOLOGICAL_OXIDATIONS,0.038745828531866595,0.4991670377092424,0.3217759180753611,-0.2984091971921745,-1.3467577877921908,107,,Enriched in ΔHC,Reactome Biological Oxidations,
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.03963678411321805,0.5040985876963116,0.3217759180753611,0.3063552480546707,1.3340388977684816,110,,Enriched in ΔSX,Reactome Srp Dependent Cotranslational Protein Targeting To Membrane,
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.04062562042423149,0.5101343729219954,0.3217759180753611,-0.43484508861248683,-1.4854830078369317,30,,Enriched in ΔHC,Reactome Mapk Targets Nuclear Events Mediated By Map Kinases,
REACTOME_GLUCOSE_METABOLISM,0.044904406536468364,0.5568146410522077,0.3217759180753611,-0.33327988562363,-1.370134238293914,70,,Enriched in ΔHC,Reactome Glucose Metabolism,
REACTOME_DAP12_SIGNALING,0.047080979284369114,0.5665623161878546,0.2878571172551493,0.4427535896951409,1.4632007139030827,28,,Enriched in ΔSX,Reactome Dap12 Signaling,
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.047403903471362835,0.5665623161878546,0.3217759180753611,0.3819149173712712,1.4249078798858856,49,,Enriched in ΔSX,Reactome Pkmts Methylate Histone Lysines,
REACTOME_SELECTIVE_AUTOPHAGY,0.04710144927536232,0.5665623161878546,0.28201335001172506,0.327715956644979,1.3569517762617833,78,,Enriched in ΔSX,Reactome Selective Autophagy,
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.050816696914700546,0.5797779076563414,0.27128855468895297,0.29604415165996756,1.3023888258876875,117,,Enriched in ΔSX,Reactome Dna Replication Pre Initiation,
REACTOME_MITOPHAGY,0.05084745762711865,0.5797779076563414,0.27650059925447157,0.3980684214238831,1.419560566266736,39,,Enriched in ΔSX,Reactome Mitophagy,
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.05011543371037814,0.5797779076563414,0.3217759180753611,-0.35763359641508863,-1.4102176135582383,58,,Enriched in ΔHC,Reactome Phase Ii Conjugation Of Compounds,
REACTOME_PYROPTOSIS,0.05,0.5797779076563414,0.28201335001172506,0.475678488244593,1.5025064863545596,24,,Enriched in ΔSX,Reactome Pyroptosis,
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.05197132616487455,0.5858585858585859,0.26635065708852557,0.3268244572292266,1.3449668693822818,74,,Enriched in ΔSX,Reactome Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements,
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,0.0531201604537021,0.5908400082152393,0.3217759180753611,-0.36347065421579405,-1.4115288144013325,51,,Enriched in ΔHC,Reactome Nonhomologous End Joining Nhej,
REACTOME_STABILIZATION_OF_P53,0.053604436229205174,0.5908400082152393,0.26635065708852557,0.388672459993285,1.4217603170746258,44,,Enriched in ΔSX,Reactome Stabilization Of P53,
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,0.05555555555555555,0.5939546112988895,0.26635065708852557,0.4752686886269268,1.464696414667157,21,,Enriched in ΔSX,Reactome Developmental Lineage Of Pancreatic Ductal Cells,
REACTOME_DRUG_ADME,0.05588952388714755,0.5939546112988895,0.3217759180753611,-0.36851241520978234,-1.3955945466922324,46,,Enriched in ΔHC,Reactome Drug Adme,
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.05688073394495413,0.5939546112988895,0.25720646646883816,0.2733505301589779,1.2758735586933019,166,,Enriched in ΔSX,Reactome Fc Epsilon Receptor Fceri Signaling,
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.05639097744360902,0.5939546112988895,0.2616635217115731,0.36130475692925773,1.374278252865909,54,,Enriched in ΔSX,Reactome Integrin Cell Surface Interactions,
REACTOME_REPRODUCTION,0.05565529622980251,0.5939546112988895,0.25720646646883816,0.317005495802103,1.3505680471216024,89,,Enriched in ΔSX,Reactome Reproduction,
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.0575139146567718,0.5943104514533086,0.25720646646883816,0.41506852182308523,1.428193531135341,32,,Enriched in ΔSX,Reactome Pink1 Prkn Mediated Mitophagy,
REACTOME_ERK_MAPK_TARGETS,0.05855579606291287,0.5988386566433975,0.3217759180753611,-0.4670005871752041,-1.4720777995719503,22,,Enriched in ΔHC,Reactome Erk Mapk Targets,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.06066176470588235,0.614045618247299,0.24891111443470243,0.3191394442314371,1.3148185182503642,77,,Enriched in ΔSX,Reactome Transcriptional Regulation By Runx3,
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.06191369606003752,0.6203877423389619,0.24891111443470243,0.3968521644224396,1.3970914482607781,35,,Enriched in ΔSX,Reactome N Glycan Trimming In The Er And Calnexin Calreticulin Cycle,
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,0.06263498920086392,0.6213390928725702,0.26635065708852557,-0.40255594485571466,-1.3900715395013012,31,,Enriched in ΔHC,Reactome Fatty Acyl Coa Biosynthesis,
REACTOME_METABOLISM_OF_PORPHYRINS,0.06391752577319587,0.6277840155149536,0.25720646646883816,-0.491795320643117,-1.4523842630753847,18,,Enriched in ΔHC,Reactome Metabolism Of Porphyrins,
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.06601941747572816,0.6336141416931362,0.24504178543099617,0.5107628967001198,1.4625257716303606,16,,Enriched in ΔSX,Reactome Activation Of Matrix Metalloproteinases,
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.06642728904847396,0.6336141416931362,0.2343926472946861,0.3368137076090806,1.3246281128304378,61,,Enriched in ΔSX,Reactome Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1,
REACTOME_INTERLEUKIN_17_SIGNALING,0.0651685393258427,0.6336141416931362,0.26635065708852557,-0.32695681794268144,-1.329919529184919,67,,Enriched in ΔHC,Reactome Interleukin 17 Signaling,
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,0.06808510638297872,0.637173825772782,0.2529611230696109,-0.38577848921311897,-1.3848044635236532,36,,Enriched in ΔHC,Reactome Hdr Through Single Strand Annealing Ssa,
REACTOME_METABOLISM_OF_STEROID_HORMONES,0.06796116504854369,0.637173825772782,0.24133997681509095,0.5094807917960227,1.458854574140703,16,,Enriched in ΔSX,Reactome Metabolism Of Steroid Hormones,
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,0.07129094412331406,0.6548205237993292,0.2343926472946861,0.37908933333811673,1.3564414318521376,41,,Enriched in ΔSX,Reactome Fbxl7 Down Regulates Aurka During Mitotic Entry And In Early Mitosis,
REACTOME_PI_METABOLISM,0.07095343680709534,0.6548205237993292,0.2529611230696109,-0.3138153314967945,-1.3095770443794246,76,,Enriched in ΔHC,Reactome Pi Metabolism,
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.07352941176470588,0.6571277159512453,0.22496609354031374,0.2698723762641825,1.256688393973371,165,,Enriched in ΔSX,Reactome Immunoregulatory Interactions Between A Lymphoid And A Non Lymphoid Cell,
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.07235621521335807,0.6571277159512453,0.22798720285044224,0.4014082330362703,1.3811903616512307,32,,Enriched in ΔSX,Reactome Ripk1 Mediated Regulated Necrosis,
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,0.07306889352818371,0.6571277159512453,0.24133997681509095,-0.47540250967419284,-1.4360269009213256,19,,Enriched in ΔHC,Reactome Synthesis Of Very Long Chain Fatty Acyl Coas,
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,0.07663551401869159,0.6787716955941255,0.22205604614524838,0.3707983220531841,1.3497657216035472,43,,Enriched in ΔSX,Reactome Hh Mutants Abrogate Ligand Secretion,
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.08076923076923077,0.6972213141549526,0.21925034670375515,0.43567136549702856,1.3761375987253808,24,,Enriched in ΔSX,Reactome Caspase Activation Via Extrinsic Apoptotic Signalling Pathway,
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,0.08082706766917293,0.6972213141549526,0.21654283673534816,0.4159123357457718,1.3918934070284261,29,,Enriched in ΔSX,Reactome Formation Of The Cornified Envelope,
REACTOME_KERATINIZATION,0.08082706766917293,0.6972213141549526,0.21654283673534816,0.4159123357457718,1.3918934070284261,29,,Enriched in ΔSX,Reactome Keratinization,
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,0.08487084870848709,0.7170868347338937,0.2089550275493539,0.3634384990627555,1.3347200792742109,45,,Enriched in ΔSX,Reactome Ercc6 Csb And Ehmt2 G9a Positively Regulate Rrna Expression,
REACTOME_HCMV_INFECTION,0.08561020036429873,0.7170868347338937,0.20658792269689108,0.2817406970349386,1.2383905938873438,116,,Enriched in ΔSX,Reactome Hcmv Infection,
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.08502772643253234,0.7170868347338937,0.2089550275493539,0.3667124640891509,1.3414308521566365,44,,Enriched in ΔSX,Reactome Negative Regulation Of Notch4 Signaling,
