pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
HALLMARK_E2F_TARGETS,0.8428874734607219,1,0.05629407497009682,-0.17665376937098756,-0.8627316603506128,191,,Enriched in ΔHC,E2f Targets,
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.43040293040293043,1,0.0824344091527096,0.2254125862796414,1.0092184744550654,118,,Enriched in ΔSX,Epithelial Mesenchymal Transition,
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.35076252723311546,1,0.10434395258194858,-0.22204276723171448,-1.0407420020801865,148,,Enriched in ΔHC,Estrogen Response Early,
HALLMARK_ESTROGEN_RESPONSE_LATE,0.4978448275862069,1,0.0833634065110386,-0.21222291331813614,-0.9936484539495183,143,,Enriched in ΔHC,Estrogen Response Late,
HALLMARK_G2M_CHECKPOINT,0.327683615819209,1,0.09957912004959042,0.21760745727213737,1.0434815283569683,191,,Enriched in ΔSX,G2m Checkpoint,
HALLMARK_GLYCOLYSIS,0.8795698924731182,1,0.05490737032909582,-0.17633441879039136,-0.8410691567871041,161,,Enriched in ΔHC,Glycolysis,
HALLMARK_HEDGEHOG_SIGNALING,0.4247104247104247,1,0.08603472424556043,0.31818452893888816,1.0322883955264635,26,,Enriched in ΔSX,Hedgehog Signaling,
HALLMARK_HYPOXIA,0.3238512035010941,1,0.10968406197054928,-0.2237611588564634,-1.0558315501443485,156,,Enriched in ΔHC,Hypoxia,
HALLMARK_IL2_STAT5_SIGNALING,0.9652173913043478,1,0.05111479544164116,-0.16056749117419414,-0.7747743651201056,180,,Enriched in ΔHC,Il2 Stat5 Signaling,
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.6807339449541284,1,0.05947602869573201,0.21387727550282234,0.8845171706763881,75,,Enriched in ΔSX,IL6 JAK STAT3 Signaling,
HALLMARK_INFLAMMATORY_RESPONSE,0.7815442561205274,1,0.05423159354958409,0.18782958739863023,0.879954188549482,165,,Enriched in ΔSX,Inflammatory Response,
HALLMARK_KRAS_SIGNALING_DN,0.7571115973741794,1,0.06280039778122341,-0.201361082155239,-0.8631027084535638,86,,Enriched in ΔHC,Kras Signaling Dn,
HALLMARK_MITOTIC_SPINDLE,0.24105461393596986,1,0.11934844059101546,0.22893868649817664,1.0978175724391512,191,,Enriched in ΔSX,Mitotic Spindle,
HALLMARK_MTORC1_SIGNALING,1,1,0.0432768714901103,0.1374629981886296,0.6609002718371935,196,,Enriched in ΔSX,Mtorc1 Signaling,
HALLMARK_MYC_TARGETS_V1,0.8827292110874201,1,0.05434343902691621,-0.17461946134693987,-0.8572531987710602,200,,Enriched in ΔHC,Myc Targets V1,
HALLMARK_MYC_TARGETS_V2,0.9851694915254238,1,0.048995408986248136,-0.1658791905656957,-0.6623286436622885,58,,Enriched in ΔHC,Myc Targets V2,
HALLMARK_MYOGENESIS,0.879182156133829,1,0.048214971002556443,0.18061233547201053,0.8179270708515904,129,,Enriched in ΔSX,Myogenesis,
HALLMARK_NOTCH_SIGNALING,0.2698744769874477,1,0.11881503941226282,-0.3302677564999863,-1.1339005014272645,29,,Enriched in ΔHC,Notch Signaling,
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.9617021276595744,1,0.050294806366235845,-0.16382650940378074,-0.8041739688502302,199,,Enriched in ΔHC,Oxidative Phosphorylation,
HALLMARK_P53_PATHWAY,0.3575418994413408,1,0.09374654224917187,0.21680749099531965,1.0344383476649621,181,,Enriched in ΔSX,P53 Pathway,
HALLMARK_PEROXISOME,0.9432314410480349,1,0.052375908409799665,-0.17678475298247484,-0.7591332266896159,88,,Enriched in ΔHC,Peroxisome,
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.4188191881918819,1,0.08431443206426534,0.23805630946398865,1.0173650215246945,93,,Enriched in ΔSX,Pi3k AKT mTOR Signaling,
HALLMARK_PROTEIN_SECRETION,0.25934065934065936,1,0.12503336755527242,-0.25261351612987626,-1.0913707411407074,91,,Enriched in ΔHC,Protein Secretion,
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.9343629343629344,1,0.04716424556708607,0.18636256771435536,0.7044755396258208,49,,Enriched in ΔSX,Reactive Oxygen Species Pathway,
HALLMARK_SPERMATOGENESIS,0.9277899343544858,1,0.053238649475589886,-0.18447347404889616,-0.7618687350115607,70,,Enriched in ΔHC,Spermatogenesis,
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.9637526652452025,1,0.050294806366235845,-0.16343938898047164,-0.7992347295057675,192,,Enriched in ΔHC,TNF-α Signaling Via Nfkb,
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.6341991341991342,1,0.0709609456938284,-0.20642148023457035,-0.9218169255294318,109,,Enriched in ΔHC,Unfolded Protein Response,
HALLMARK_UV_RESPONSE_DN,0.9737991266375546,1,0.050908286551510536,-0.16115608147960025,-0.7214643890887755,115,,Enriched in ΔHC,UV response (Dn),
HALLMARK_UV_RESPONSE_UP,0.6292134831460674,1,0.06421408818446053,0.20580993882531268,0.9341902846278353,133,,Enriched in ΔSX,UV response (Up),
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.6281512605042017,1,0.06994587365016587,-0.24921508246617374,-0.8950579192286584,36,,Enriched in ΔHC,Wnt β-Catenin Signaling,
HALLMARK_XENOBIOTIC_METABOLISM,0.5087336244541485,1,0.08289621345715653,-0.21163051792252757,-0.9877586555549174,142,,Enriched in ΔHC,Xenobiotic Metabolism,
